ID,Target
steth_20190825_14_34_01_I_000,I
steth_20190825_14_34_23_I_000,I
steth_20190825_14_44_54_I_000,I
steth_20190825_14_46_37_E_002,E
steth_20190825_14_47_02_I_000,I
steth_20190825_14_52_57_I_000,I
steth_20190827_02_39_45_E_004,E
steth_20190827_02_39_45_E_013,E
steth_20190827_02_39_45_I_014,I
steth_20190827_02_40_08_I_006,I
steth_20190827_02_41_12_E_006,E
steth_20190827_02_41_41_E_009,E
steth_20190827_02_44_39_I_000,I
steth_20190827_02_45_02_E_006,E
steth_20190827_02_45_02_I_000,I
steth_20190827_02_45_02_I_008,I
steth_20190827_02_46_14_I_001,I
steth_20190829_08_52_24_E_012,E
steth_20190829_08_52_24_E_015,E
steth_20190829_09_26_29_E_001,E
steth_20190829_09_26_29_I_000,I
steth_20190829_09_27_02_E_003,E
steth_20190829_09_27_02_E_005,E
steth_20190829_09_27_02_E_006,E
steth_20190829_09_27_02_I_002,I
steth_20190829_09_27_35_E_003,E
steth_20190829_09_28_03_E_001,E
steth_20190829_09_28_03_I_000,I
steth_20190829_09_30_13_E_003,E
steth_20190829_09_30_44_E_003,E
steth_20190829_09_30_44_I_000,I
steth_20190829_09_31_53_I_006,I
steth_20190829_09_32_23_E_010,E
steth_20190829_09_33_34_I_003,I
steth_20190829_09_33_34_I_005,I
steth_20190829_09_34_06_E_001,E
steth_20190829_09_34_06_I_009,I
steth_20190829_10_05_09_E_005,E
steth_20190829_10_05_09_E_007,E
steth_20190829_10_05_57_I_000,I
steth_20190829_10_06_34_I_003,I
steth_20190829_10_07_01_I_000,I
steth_20190829_10_07_01_I_002,I
steth_20190829_10_08_12_E_009,E
steth_20190829_11_47_19_I_000,I
steth_20190829_11_48_08_I_000,I
steth_20190829_11_48_08_I_005,I
steth_20190829_11_48_08_I_007,I
steth_20190829_11_48_47_I_000,I
steth_20190829_11_49_09_E_001,E
steth_20190829_11_49_09_E_003,E
steth_20190829_11_49_09_E_005,E
steth_20190829_11_49_09_I_012,I
steth_20190829_11_53_12_I_002,I
steth_20190829_11_54_25_I_003,I
steth_20190829_11_54_46_E_002,E
steth_20190829_11_55_37_I_001,I
steth_20190829_11_57_19_E_008,E
steth_20190829_11_57_19_I_007,I
steth_20190829_11_57_41_E_002,E
steth_20190829_11_57_41_E_009,E
steth_20190829_11_57_41_E_012,E
steth_20190829_11_58_06_I_001,I
steth_20190829_11_59_03_E_005,E
steth_20190829_12_00_00_E_000,E
steth_20190829_12_00_00_E_002,E
steth_20190829_12_00_00_I_005,I
steth_20190829_12_00_00_I_010,I
steth_20190829_12_00_29_E_000,E
steth_20190829_12_00_29_E_002,E
steth_20190829_12_00_54_E_006,E
steth_20190829_12_00_54_E_010,E
steth_20190829_12_00_54_E_014,E
steth_20190829_12_00_54_E_026,E
steth_20190829_12_00_54_I_000,I
steth_20190901_12_40_30_I_000,I
steth_20190901_12_41_56_I_001,I
steth_20190902_09_00_33_I_001,I
steth_20190902_10_00_45_I_001,I
steth_20190902_10_01_32_I_000,I
steth_20190902_10_02_02_I_004,I
steth_20190902_10_02_02_I_011,I
steth_20190902_10_02_53_E_002,E
steth_20190902_10_38_33_I_001,I
steth_20190902_11_08_36_I_000,I
steth_20190902_11_08_36_I_001,I
steth_20190902_11_08_36_I_004,I
steth_20190902_11_58_07_E_004,E
steth_20190902_11_58_07_I_000,I
steth_20190902_11_58_39_I_000,I
steth_20190902_12_00_06_I_002,I
steth_20190902_13_19_09_I_003,I
steth_20190902_13_19_31_I_001,I
steth_20190902_13_20_20_I_009,I
steth_20190902_13_32_15_I_000,I
steth_20190902_13_33_44_I_003,I
steth_20190902_13_45_56_I_001,I
steth_20190902_13_46_43_I_000,I
steth_20190902_13_47_05_E_006,E
steth_20190903_08_59_43_I_002,I
steth_20190903_09_00_16_I_000,I
steth_20190903_09_00_52_I_001,I
steth_20190903_12_17_11_E_003,E
steth_20190903_12_17_11_I_002,I
steth_20190903_12_17_48_I_008,I
steth_20190908_10_20_39_I_004,I
steth_20190908_14_06_33_I_001,I
steth_20190917_20_13_14_E_005,E
steth_20190917_20_13_14_I_004,I
steth_20190917_20_14_45_E_008,E
steth_20190917_20_14_45_I_005,I
steth_20190917_20_15_59_E_004,E
steth_20190917_20_16_26_E_002,E
steth_20190917_20_16_26_I_005,I
steth_20190917_20_18_59_E_001,E
steth_20190917_20_18_59_I_000,I
steth_20190917_20_27_57_I_001,I
steth_20190917_20_38_47_I_002,I
steth_20190917_20_38_47_I_006,I
steth_20190917_20_43_17_I_001,I
steth_20190917_20_45_28_I_001,I
steth_20190917_20_50_10_I_003,I
steth_20190917_20_52_07_E_003,E
steth_20190917_20_52_07_I_008,I
steth_20190917_20_53_08_E_003,E
steth_20190917_20_53_08_E_007,E
steth_20190917_20_53_08_I_008,I
steth_20190917_20_53_34_E_002,E
steth_20190917_20_53_34_I_003,I
steth_20190917_20_53_34_I_005,I
steth_20190918_10_56_11_E_000,E
steth_20190918_10_56_11_I_002,I
steth_20190918_10_56_44_I_002,I
steth_20190920_12_02_45_I_012,I
steth_20190920_12_02_45_I_021,I
steth_20190920_12_03_06_E_006,E
steth_20190920_20_39_26_I_002,I
steth_20190920_20_40_54_E_003,E
steth_20190920_20_40_54_E_007,E
steth_20190920_20_41_45_I_009,I
steth_20190922_16_43_42_E_003,E
steth_20190922_16_43_42_E_007,E
steth_20190922_16_43_42_I_004,I
steth_20190922_16_56_55_E_002,E
steth_20190922_16_58_28_E_003,E
steth_20190922_16_58_50_I_000,I
steth_20190926_15_34_36_I_001,I
steth_20190926_15_34_56_E_001,E
steth_20190926_15_34_56_I_000,I
steth_20190926_15_36_14_E_005,E
steth_20190928_08_13_04_I_003,I
steth_20190928_08_13_24_I_002,I
steth_20190928_11_11_36_E_000,E
steth_20190928_15_05_01_I_007,I
steth_20190928_15_05_26_I_002,I
steth_20190928_15_05_48_E_004,E
steth_20190928_15_13_27_I_000,I
steth_20190928_15_13_53_I_000,I
steth_20190928_15_17_52_I_000,I
steth_20190928_15_28_28_I_001,I
steth_20190928_15_29_49_I_004,I
steth_20190928_15_30_14_I_003,I
steth_20190928_15_30_14_I_005,I
steth_20190929_10_02_30_E_002,E
steth_20190929_10_02_30_E_011,E
steth_20190929_10_02_30_E_023,E
steth_20190929_10_14_35_I_002,I
steth_20190929_10_27_05_I_024,I
steth_20190929_10_36_09_E_001,E
steth_20190929_10_36_36_E_002,E
steth_20190929_10_36_36_I_004,I
steth_20190929_10_36_57_I_003,I
steth_20190929_10_36_57_I_004,I
steth_20190929_11_29_00_I_017,I
steth_20190929_11_56_55_I_004,I
steth_20190929_11_56_55_I_010,I
steth_20190929_11_57_37_I_002,I
steth_20190929_11_58_00_E_001,E
steth_20190929_11_58_00_I_005,I
steth_20190929_11_58_00_I_006,I
steth_20190929_12_01_58_I_002,I
steth_20190929_12_02_20_E_001,E
steth_20190929_12_02_20_E_005,E
steth_20190929_12_02_20_I_004,I
steth_20190929_12_03_16_E_001,E
steth_20190929_12_03_16_I_000,I
steth_20190929_12_03_38_E_001,E
steth_20190929_12_03_38_I_000,I
steth_20190929_12_04_00_I_000,I
steth_20190929_12_04_00_I_001,I
steth_20191001_00_32_24_E_006,E
steth_20191001_00_32_45_E_006,E
steth_20191001_00_32_45_I_000,I
steth_20191001_00_32_45_I_012,I
steth_20191001_00_33_09_E_018,E
steth_20191001_00_33_59_E_010,E
steth_20191001_00_34_26_I_009,I
steth_20191001_10_28_22_I_000,I
steth_20191001_10_29_10_I_000,I
steth_20191001_10_29_32_I_000,I
steth_20191006_11_56_14_I_000,I
steth_20191006_11_58_41_I_001,I
steth_20191006_12_03_54_E_001,E
steth_20191006_12_03_54_E_005,E
steth_20191006_12_03_54_I_003,I
steth_20191006_12_12_30_E_001,E
steth_20191006_12_12_30_I_000,I
steth_20191006_12_15_09_I_001,I
steth_20191006_12_18_51_E_003,E
steth_20191006_12_18_51_I_004,I
steth_20191006_12_20_31_E_003,E
steth_20191006_12_20_31_E_007,E
steth_20191006_12_21_05_I_000,I
steth_20191006_12_21_05_I_003,I
steth_20191006_12_21_42_E_005,E
steth_20191006_12_21_42_I_002,I
steth_20191006_12_28_59_I_005,I
steth_20191006_12_31_57_E_003,E
steth_20191006_12_33_09_I_000,I
steth_20191006_12_33_09_I_003,I
steth_20191006_12_36_04_I_000,I
steth_20191006_12_43_48_I_001,I
steth_20191006_12_48_39_E_000,E
steth_20191006_12_52_23_I_001,I
steth_20191006_12_52_23_I_003,I
steth_20191006_12_52_23_I_004,I
steth_20191006_12_54_01_I_000,I
steth_20191006_12_54_34_I_002,I
steth_20191006_12_59_58_E_001,E
steth_20191006_13_02_21_I_000,I
steth_20191017_09_52_28_I_002,I
steth_20191017_09_52_28_I_012,I
steth_20191017_09_53_40_I_006,I
steth_20191017_10_18_19_E_003,E
steth_20191017_10_18_19_I_000,I
steth_20191017_10_18_19_I_002,I
steth_20191017_10_18_19_I_006,I
steth_20191017_10_18_43_I_002,I
steth_20191017_10_18_43_I_003,I
steth_20191017_10_24_36_I_001,I
steth_20191017_13_48_43_E_015,E
steth_20191017_13_48_43_I_002,I
steth_20191017_13_48_43_I_017,I
steth_20191017_13_49_30_E_005,E
steth_20191017_13_49_50_I_002,I
steth_20191017_13_50_21_E_004,E
steth_20191017_13_50_21_E_010,E
steth_20191017_13_50_21_I_000,I
steth_20191017_13_51_20_I_012,I
steth_20191017_14_18_02_I_000,I
steth_20191025_00_38_45_I_009,I
steth_20191025_00_38_45_I_012,I
steth_20191025_00_39_06_E_009,E
steth_20191025_00_39_06_I_019,I
steth_20191025_00_39_26_E_012,E
steth_20191025_00_39_26_I_010,I
steth_20191025_00_40_17_E_010,E
steth_20191025_00_40_17_I_008,I
steth_20191025_00_40_38_E_002,E
steth_20191025_00_48_38_E_010,E
steth_20191025_00_48_38_E_018,E
steth_20191025_00_48_38_I_008,I
steth_20191025_00_50_12_E_014,E
steth_20191025_00_50_12_I_000,I
steth_20191025_00_50_12_I_008,I
steth_20191025_00_51_24_E_007,E
steth_20191025_00_51_46_E_000,E
steth_20191025_00_51_46_I_019,I
steth_20191025_02_21_03_E_007,E
steth_20191025_02_21_03_I_003,I
steth_20191025_02_21_03_I_015,I
steth_20191025_02_26_15_E_009,E
steth_20191025_02_26_15_E_011,E
steth_20191025_02_26_15_E_017,E
steth_20191025_02_26_36_I_004,I
steth_20191025_02_26_36_I_006,I
steth_20191025_02_26_57_E_004,E
steth_20191025_02_26_57_I_036,I
steth_20191025_02_27_18_E_001,E
steth_20191025_02_27_18_E_004,E
steth_20191025_02_27_18_E_013,E
steth_20191025_02_27_18_I_000,I
steth_20191025_02_27_18_I_015,I
steth_20191025_02_27_39_I_008,I
steth_20191025_02_27_39_I_016,I
steth_20191025_02_28_04_I_000,I
steth_20191025_02_28_04_I_008,I
steth_20191025_02_28_04_I_012,I
steth_20191025_10_22_55_E_001,E
steth_20191025_10_23_48_E_001,E
steth_20191025_11_07_42_I_001,I
steth_20191025_11_39_57_I_002,I
steth_20191025_11_40_26_E_000,E
steth_20191025_11_41_52_E_001,E
steth_20191025_11_42_34_I_000,I
steth_20191027_12_03_17_E_004,E
steth_20191027_12_03_17_E_007,E
steth_20191027_12_03_59_E_001,E
steth_20191027_12_03_59_E_003,E
steth_20191027_12_05_11_E_006,E
steth_20191027_12_05_32_E_005,E
steth_20191027_12_05_32_I_003,I
steth_20191027_12_05_32_I_007,I
steth_20191027_12_33_29_E_006,E
steth_20191027_12_33_29_E_010,E
steth_20191027_12_33_29_E_014,E
steth_20191027_12_33_29_I_004,I
steth_20191027_12_34_10_E_010,E
steth_20191027_12_34_10_E_014,E
steth_20191027_12_34_10_I_012,I
steth_20191027_12_34_31_E_002,E
steth_20191027_12_35_01_I_012,I
steth_20191027_12_35_20_I_000,I
steth_20191027_12_35_20_I_012,I
steth_20191027_12_35_41_I_002,I
steth_20191027_12_35_41_I_005,I
steth_20191027_12_35_41_I_008,I
steth_20191029_16_39_22_I_000,I
steth_20191029_16_39_45_I_001,I
steth_20191030_18_32_08_I_000,I
